"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2022.12.01","X2022.12.02","X2022.12.03","X2022.12.04","X2022.12.05","X2022.12.06","X2022.12.07","X2022.12.08","X2022.12.09","X2022.12.10","X2022.12.11","X2022.12.12","X2022.12.13","X2022.12.14","X2022.12.15","X2022.12.16","X2022.12.17","X2022.12.18","X2022.12.19","X2022.12.20","X2022.12.21","X2022.12.22","X2022.12.23","X2022.12.24","X2022.12.25","X2022.12.26","X2022.12.27","X2022.12.28","X2022.12.29","X2022.12.30","X2022.12.31"
905.22,"Punaluu Pump","NWS","HydroNet-UaNet","OA",3.9624,21.5842991,-157.8916,NA,"PUNH1","19051152",NA,NA,0.761999999999997,10.414,0.253999999999998,0,17.272,1.27,2.54,1.524,0,0.253999999999991,8.38200000000001,2.032,2.286,0,4.06400000000001,7.11199999999999,0.254000000000005,28.194,NA,0.50800000000001,0,0,0,0,0,0,0,1.524,0.253999999999991,0,0
909,"KAHUKU TRAINING AREA","RAWS","RAWS","OA",181.6608,21.67916667,-157.9894444,"USR0000HKAH","KTAH1","325A861E",NA,NA,0,1.27000000000004,2.03200000000004,0.253999999999962,0.762,0.253999999999962,0.507999999999981,0.508000000000095,0,0.507999999999981,1.524,11.9379999999999,1.01600000000008,0,4.31799999999998,13.2079999999999,0.508000000000038,24.1300000000001,34.29,0.507999999999925,0,0,0,0,0,0.254000000000019,0,0.508000000000038,0,0,0.254000000000019
911.1,"KII","RAWS","RAWS","OA",1.524,21.68833333,-157.9525,"USR0000HKII","KFWH1","8375210E",NA,NA,0.507999999999981,1.77800000000002,0,2.03199999999998,4.82600000000002,0,1.01599999999996,0.508000000000038,0,1.01599999999996,3.55599999999998,12.7,0,0,2.79399999999998,12.954,0.253999999999962,27.9400000000001,43.688,1.01600000000008,0,0,0,0,0,0,0,0.253999999999905,0,0,0
912,"KAUHUKU 912","KUILIMA  GOLF","COOP","OA",4,21.695,-157.9811,"USC00512570","KAHH1","B1404042",NA,NA,0,3.55600000000004,1.01600000000008,0,8.1279999999997,0,0.508000000000266,0.253999999999905,0,0.253999999999905,3.30200000000013,10.922,0,0,4.82600000000002,23.114,0.253999999999905,31.4960000000001,32.2579999999998,1.52399999999989,0,0,0,0,0,0,0,0,0.25400000000036,0,0.507999999999811
926,"PORT ALLEN CAA AIRPORT","FAA","COOP","KA",9,21.89381249,-159.6010997,"USW0022526","PAKH1","B159A272",NA,NA,0,0,3.048,0,3.048,3.556,0,0,0,0,0.508000000000001,0,0.761999999999999,0,NA,8.128,0,75.184,14.986,0,0,2.03200000000001,0,0,0,0,0,0,0,0,0.254
940.3,"POIPU","NWS","STATE","KA",14.8,21.8828,-159.429,NA,"POIH1","B15997E8",NA,NA,0,0,0,0,0,3.30200000000002,0,1.01599999999996,0,4.31800000000001,4.57199999999997,1.52400000000003,2.286,0.507999999999981,0,5.33400000000003,0,98.298,15.494,2.53999999999996,0,1.77800000000002,0,0,0,0,0,0,0,0,0
946,"WAIMEA HTS","RAWS","RAWS","KA",159.7152,21.96638889,-159.6638889,NA,"WHGH1","487090B8",NA,NA,0,0,8.38200000000001,0.508000000000038,7.61999999999995,5.334,0,0,0,0,0,0,0,0,3.81,1.52400000000006,0,40.8939999999999,25.908,5.84199999999998,0.762,2.53999999999996,0.508000000000038,0,0,0,0,0,0,0,0
946.1,"WAIMEA TANK AT WAIMEA","NWS","unknown","KA",70,21.964722,-159.666944,NA,"WMTH1","1900E616",NA,NA,NA,NA,5.84199999999987,0.254000000000133,8.38200000000006,10.414,NA,NA,NA,NA,NA,NA,NA,NA,2.79399999999987,1.52400000000011,NA,42.4179999999999,24.3840000000002,5.58799999999997,0.253999999999678,3.30200000000036,0.507999999999811,NA,NA,NA,NA,NA,NA,NA,NA
966.4,"Hanapepe","NWS","HydroNet-UaNet","KA",110.6424,21.9365005,-159.5866,NA,"HNPH1","156011EA",NA,NA,0,0,0,0,1.778,9.398,1.524,0.253999999999998,0,0,2.28599999999999,0,0.508000000000003,0,1.016,1.27,0,63.5,14.986,1.01600000000001,0,0.253999999999991,2.286,0,0,0,0,0,0,0,0
986.2,"Kalaheo","KUKUILONO GOLF COU","HydroNet-UaNet","KA",263.0424,21.9183006,-159.5265,NA,"KHEH1","1560740C",NA,NA,0,0,3.04800000000023,1.77799999999979,2.28600000000006,6.60400000000027,0,2.0319999999997,0.253999999999905,3.55600000000004,14.4780000000001,2.53999999999996,9.90599999999995,0.508000000000266,0,7.11199999999963,0,75.4380000000006,18.7959999999998,1.52399999999989,0,7.36599999999999,0,0,0,1.01600000000008,0,0,0,0,0
992.1,"Omao","NWS","HydroNet-UaNet","KA",99.9744,21.9071007,-159.4768,"USC00517116","OMAH1","195001A6",NA,NA,0,0,2.03200000000015,0.507999999999811,5.07999999999993,12.7000000000003,0,1.26999999999953,0,2.28600000000006,15.2400000000002,6.34999999999991,7.11200000000008,0,1.26999999999998,5.07999999999993,0,68.8340000000003,20.8279999999995,1.01600000000053,0.253999999999451,2.54000000000042,0.507999999999811,0,0,0,0,0,0,0,0
1020.1,"LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1","NWS","KA",45,21.98156999,-159.3422063,"USW00022536","PHLI",NA,NA,NA,0,0.254,0.76199996471405,5.08,19.9753785664734,0,0,3.048,0,1.27,3.81,2.286,0.508,0.508,1.27,31.2419979572296,0,26.162,3.81,0,0,0,0.762,0,0,0,0,0,0.508,0,0
1029,"MANA","RAWS","RAWS","KA",26.2128,22.02944444,-159.7622222,NA,"MNRH1","4870603C",NA,NA,0,0,NA,1.01599999999996,1.27000000000004,2.79399999999998,0,0,0,0,0,0,0,0,0,30.988,0,25.654,12.954,2.03199999999998,0,0.507999999999981,2.54000000000002,0,0,0,0,0,0,0,0
1036,"PUU OPAE","RAWS","RAWS","KA",652.8816,22.04083333,-159.6958333,NA,"POPH1","4870734A",NA,NA,0,0,1.77799999999996,11.938,0.253999999999962,4.31800000000004,0,0,0,0,0,0,0,0,4.31799999999993,45.974,0,29.4639999999999,28.7020000000001,4.572,0.762000000000057,1.77799999999991,0.762000000000057,0,0,0,0,0,4.06399999999996,0,0
1042,"WaialaeRainGagenrWaimea","USGS","USGS","KA",1219.2,22.08972222,-159.5925,NA,"WLGH1","DDF7C28E",NA,NA,0.253999999999998,1.77800000000001,3.55599999999999,0.762000000000008,11.43,13.716,5.33400000000002,4.06399999999999,0.254000000000005,2.286,8.128,3.80999999999999,9.14400000000001,0,3.81000000000002,43.942,0.253999999999991,91.186,36.83,12.446,0.762,2.54000000000002,1.26999999999998,0.254000000000019,0,0.253999999999962,0.254000000000076,0,5.33399999999995,0.507999999999981,0
1047,"Mt.WaialealeRainGagenrLihue","USGS","USGS","KA",1569.72,22.07088889,-159.4979722,"USC00516565","WLLH1","DD5E818E",NA,NA,0,22.606,52.8319999999999,17.2720000000002,35.0520000000001,20.0659999999998,29.7180000000003,33.2739999999999,4.57200000000012,12.192,78.8000588916256,7.61999999999989,16.002,5.58800000000019,4.82600000000002,19.3040000000001,0.761999999999716,79.248,16.2559999999999,1.52399999999989,0,0.25400000000036,0.762000000000171,0,0,0,0.253999999999451,1.27000000000044,2.2859999999996,0.25400000000036,0.253999999999905
1051,"NWailuaDitchRainGagenrLihue","LIHUE PLANTATION","USGS","KA",338.328,22.0625,-159.4677222,"USC00516888","WLDH1","1732B3E0",NA,NA,0,10.16,20.828,14.224,28.702,5.84199999999998,16.002,17.018,2.286,6.85800000000003,38.1,2.286,8.12799999999999,12.954,4.31799999999998,17.272,1.26999999999998,94.996,15.494,1.27000000000004,0,0,0.253999999999962,0,0,0.254000000000019,0,0,1.77800000000002,0,0
1059,"Lihue Variety Stn","NWS","HydroNet-UaNet","KA",117.0432,22.0240002,-159.3868,NA,"LIHH1","1561501A",NA,NA,0,10.16,2.03199999999993,1.01599999999996,44.196,5.58799999999997,1.77800000000002,4.82599999999991,0.508000000000152,0.762000000000057,19.8119999999998,1.77800000000002,6.35000000000002,1.01600000000008,3.30199999999991,22.86,0.254000000000133,57.404,3.80999999999995,0,0,0,0,0,0,0,0,0,0.253999999999905,0.254000000000133,0
1060,"Wailua UH Exp Stn","NWS","HydroNet-UaNet","KA",158.1912,22.0660992,-159.396,"USC00519475","WUHH1",NA,NA,NA,0,4.31882920714207,5.82378496879315,7.77768369334066,42.418,18.796,13.208,10.668,0.508,2.794,20.3659062893265,1.90173767205068,5.08,3.40669343370176,1.83356577958549,24.9359927347497,2.54,42.2360085832713,5.6075038803832,0.276645792276621,0,0,0,0,0,0.254,0,0,1.016,0,0
1061.5,"Wailua UH Exp Stn","NWS","HydroNet-UaNet","KA",158,22.066,-159.3962,NA,"WUHH1","15C163D6",NA,NA,0,4.572,2.79399999999998,10.16,43.4340000000001,18.7959999999999,13.208,10.668,0.508000000000038,2.79399999999998,28.194,3.048,5.08000000000004,1.26999999999998,1.99059946109228,45.974,2.53999999999996,45.8532640937242,6.08775225118299,0,0,0,0,0,0,0.254000000000019,0,0,1.01600000000008,0,0
1063.3,"Kapaa HI US F0098-AH7L ","unknown","APRSWXNET","KA",122,22.071,-159.359,NA,"F0098",NA,NA,NA,0.254000008106232,0.254000008106232,0,8.88999938964844,11.6840000152588,NA,NA,3.04799890518188,0,NA,19.3039975166321,1.52399969100952,4.06399941444397,0.508000135421753,1.5239999294281,46.9899996519089,NA,NA,NA,0,0,0,NA,NA,0,0,NA,0,0,0,0
1065.3,"Kapaa HI US F9608-FW9608 ","unknown","APRSWXNET","KA",106.41,22.072,-159.376,NA,"F9608",NA,NA,NA,0.254000008106232,1.26999998092651,0.254000008106232,5.333999812603,25.1460018157959,4.06399893760681,9.90599966049194,5.3340015411377,0,3.30199980735779,21.3360006809235,3.30200147628784,4.82600045204163,1.77800011634827,2.79399985074997,60.9599983692169,1.52400016784668,45.7199983596802,4.06399726867675,0,0,0.254000008106232,0,0.254000008106232,0,0.254000008106232,NA,0.254000008106232,0.254000008106232,0,0.254000008106232
1069,"PUU LUA","RAWS","RAWS","KA",1021.08,22.08916667,-159.6791667,NA,"PLRH1","487083CE",NA,NA,0,0.508000000000038,1.26999999999998,0,8.88999999999999,6.60400000000004,0,0,0,0,0.507999999999925,0,0,0,1.77800000000002,51.816,0.254000000000019,44.4499999999999,36.576,8.63600000000008,1.524,3.30199999999991,7.62000000000012,0,0,0,0,0,4.82599999999991,0.254000000000019,0
1074,"MAKAHA RIDGE","RAWS","RAWS","KA",544.9824,22.13055556,-159.7152778,"USR0000HMAH","MKAH1","3286026C",NA,NA,0,0,0,0,2.53999999999991,0,0,0,0,0,0,0,0,0,0,42.4180000000001,0,30.48,33.274,1.01599999999996,5.58799999999997,2.54000000000008,3.55600000000004,0,0,0,0,0.253999999999905,1.524,0,0
1076,"Kokee","NWS","HydroNet-UaNet","KA",1279.2456,22.1485996,-159.6448,NA,"KOKH1","1900E616",NA,NA,0,0,5.84199999999987,0.254000000000133,8.38200000000006,10.414,0,0,0,0,0,0,0,0,2.79399999999987,28.2447613493604,0,42.4179999999999,56.3258929593954,5.58799999999997,0.253999999999678,3.30200000000036,0.507999999999811,0,0,0,0,0,0,0,0
1082,"WaiakoaliRainGagenrWaimea","USGS","USGS","KA",1042.416,22.1245,-159.6220833,"519130","WKRH1","17B79574",NA,NA,0,0,3.66697174056633,1.016,9.144,0.762,1.778,1.016,0.508,0.762,13.462,7.874,7.366,0.0355581238383674,5.334,53.3725881522387,0.254,62.484,72.644,13.208,1.27,1.27,2.032,0,0,0,0,0,2.286,0.508,0
1083,"MoCrsgRainGagenrWaimea","USGS","USGS","KA",1042.416,22.11708333,-159.6009722,"USC00516433","MCRH1","D109224A",NA,NA,0,1.016,3.63012871526673,0.254,8.382,2.286,4.318,3.048,0,2.794,20.574,6.35,8.382,0.0352008620570205,2.54,21.32699817387,0,67.31,56.896,15.24,1.27,2.286,0.762,0,0,0,0,0,2.286,0.254,0
1084,"KilohanaRainGafenrHanalei","USGS","USGS","KA",1219.2,22.15408333,-159.5946111,"USC00514610","KLOH1","DDCC972A",NA,NA,0.253999999999905,1.26999999999975,3.55600000000004,1.01600000000008,5.58800000000019,11.6839999999997,7.87400000000002,5.08000000000015,1.26999999999998,4.57199999999989,33.670945843082,11.684,39.8780000000002,0.253999999999905,3.80999999999995,31.2420000000002,0.253999999999905,46.482,98.5519999999999,13.4620000000002,0.253999999999905,0.508000000000038,0.507999999999811,0,0,0.254000000000133,0.254000000000133,0,1.77799999999979,0.254000000000133,0.253999999999905
1094.2,"Kapahi","NWS","HydroNet-UaNet","KA",158.496,22.1021004,-159.3856,"USC00513171","KPIH1","15608488",NA,NA,0,1.52400000000125,1.2699999999968,3.0480000000025,36.0030216758992,1.2699999999968,9.39800000000105,8.88999999999942,0.50800000000163,3.81000000000131,21.0819999999985,1.01599999999962,3.04799999999886,1.27000000000044,2.03200000000288,38.0999999999985,2.03199999999924,49.0220000000008,5.07999999999811,0,0,0,0,0,0,0,0,0,0.50800000000163,0.253999999997177,0
1111.4,"Anahola","HAWN FRUIT PACKERS","HydroNet-UaNet","KA",75.2856,22.1373997,-159.312,NA,"ANHH1","1560029C",NA,NA,0,0,0,0.762,38.608,0,2.79399999999998,1.26999999999998,0,1.524,7.62,1.01599999999996,0.762000000000057,0.507999999999981,0,88.392,1.01600000000002,34.29,7.87400000000002,0,0,0,0,0,0,0,0,0,1.01599999999996,0,0
1115.1,"PH Wainiha","NWS","HydroNet-UaNet","KA",35.052,22.1959991,-159.5563,NA,"WNHH1",NA,NA,NA,0,0.762,NA,0,0,22.606,4.064,4.064,0,3.556,33.02,1.27,9.906,0,2.032,NA,0.254,23.114,85.09,4.064,0.254,0,1.016,0,0,0,0,0,0,0,0
1117.8,"Hanalei","NWS","HydroNet-UaNet","KA",4.8768,22.1982002,-159.4951,"USC00513386","HNIH1",NA,NA,NA,0,3.556,0.761962890625,0,0.508,22.098,6.858,3.556,0.254,5.588,27.94,1.524,8.636,0,9.906,32.6811585931321,0.254,18.542,41.91,0.508,0,0,0,0,0,0,0,0,0,0,0
1117.9,"PRINCEVILLE AIRPORT NEAR KILAUEA 4W","NWS","STATE","KA",88.497,22.2114,-159.443,NA,"PRIH1","B15952F6",NA,NA,0,0.762,NA,0,10.922,2.032,4.572,4.572,0.508,3.302,22.86,0,7.874,1.016,3.048,NA,0.254,22.352,40.894,0.508,0,0,0,0,0,0,0,0,0,0,0
1146,"Moloaa Dairy","RAWS","RAWS","KA",85.344,22.18333333,-159.3375,"USR0000HMOL","MLDH1","AAB6D15A",NA,NA,0,2.286,1.016,2.794,44.704,0,5.08,1.52400000000002,0,3.04799999999999,16.002,0.761999999999986,2.03200000000001,2.28599999999999,1.27000000000001,176.276,2.03199999999998,22.352,29.718,0,0,0,0,0,0,0,0,0,0,0,0
